mol,Name,Source,Tox,CAS,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
S=P(OC)(OC)Oc1cc(C)c([N+](=O)[O-])cc1,fenitrothion,,4.2800002,122-14-5,35.481518,1,0,0,1,3,0,6,0,29,0,3,17,10,57.722935,1.990446,0,0,9,0,0,12,0,1,5,1,1,2.5103528,-2.3659916,-0.31246454,0.27364904,2.4191151,-2.2853889,-0.12859391,0.37251684,2.6392555,-2.0767288,-0.033221461,0.54959577,2.7536278,26.462484,5,0.29411766,6,29,1,17,4,5,0.29411766,22,0,13.052042,11.286892,6.2320509,6.8533711,7.9148326,7.1337452,2.2380338,3.0436769,0,0,0.97531658,9,0,-0.71349585,-0.41385669,-0.066298552,2.3011608,-0.809268,-0.23840719,0.050505564,2.4552102,-0.49127558,-0.12434843,0.16028954,2.5701828,7.0116735,7.0644279,7.0644279,2.4229507,2.4229507,-3.4503047,1.3025106,4.4373922,6.7896681,0,14,14,1,0,15.058824,6.25,4,14.849743,6.1575823,3.9379907,5.378736,6,0,1,0,2.717,-3.7720001,6.7883029,1,1,6,1,1,5,0,0,0,1.5502996,-1.5502996,0.21490271,0.29526207,63.233978,19.836529,0,8.458519,71.316856,6.6995511,15.590208,0,0,0,13.997915,0,33.931049,33.008488,0.39660883,0.30419254,0.25158325,0.60339117,0.69580746,0.35180789,105.52694,80.937454,66.939537,160.54616,185.13565,93.606621,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,266.07309,0,0,0,266.07309,0,5,1,1,0,0,0.88235295,2.79932,6.9216304,7.0856161,56.537235,50.935009,3.185575,70.767738,0,52.929554,0,54.253326,6.6764398,20.928877,6.9216304,50.935009,8.4290028,2.7567475,52.929554,0,159.71486,105.6,0.52255934,5.0874629,3.0058494,7.8663998,266.07309,271.8512,13.997915,0,0,0,169.54544,82.529739,13.997915,277.237,540,25,82
O=C(C(=O)C)CCC,2 3-Hexanedione,,2.8299999,3848-24-6,18.83193,1,1,0,0,2,0,0,0,18,0,2,8,4,24.329594,1.3516442,0,0,6,0,0,10,0,0,2,0,0,3.2420993,-2.4944918,-0.16308446,0.08487574,2.5105159,-2.4379787,-0.077331714,0.1432004,2.5991752,-2.2615168,-0.015879394,0.22134264,2.7509789,12.84807,3,0.42857143,0,17,2,7,3,3,0.42857143,15,0,6.5689139,5.23071,4.4142137,4.5689139,3.6807392,2.7189085,2.3106601,2.5260386,0,0,0.78055644,5,0,-0.774378,-0.24673212,-0.10971618,2.0628932,-0.90420914,-0.18714625,-0.037,2.0959721,-0.52303076,-0.11272924,0.022686673,2.2848384,3.015296,3.4273338,3.4273338,1.3790697,1.3790697,-1.3212155,0,1.6139026,3.1333768,0,14,14,1,0,8,3.9375,3.6734693,6.1857958,2.9159999,2.618449,2.2547226,2,0,1,0,0.56900001,-0.98495001,3.2198174,0,1,0,1,0,3,0,0,0,0.57658154,-0.57658154,0.36046347,0.50001103,45.216946,45.216946,0,0,16.917038,0,0,0,0,0,0,0,27.133842,0,0.67244709,0.20176145,0.20176145,0.32755294,0.79823858,0.12579149,90.433891,27.133842,27.133842,44.05088,107.35093,16.917038,0.40000001,0.66666669,0,0,0,0,1,0,0,0,1,0,134.48477,0,0,0,134.48477,0,3,1,0,0,0,1,0.94459999,0,11.375222,47.724434,0,0,0,0,0,37.736813,66.652031,3.0596001,47.724434,0,0,0,0,37.736813,11.375222,66.652031,34.139999,0.75787848,3.8073549,2.1893919,5.6363759,134.48477,133.32027,27.133842,0,0,0,90.433891,16.917038,27.133842,114.144,70,7,30
Clc1c(Cl)ccc(N=C=O)c1,3 4-dichlorophenyl isocyanate,,5.23,102-36-3,20.582378,1,1,0,0,2,0,6,0,14,0,2,11,8,26.896597,1.9211855,0,0,7,2,0,3,0,1,1,0,0,2.319752,-2.1084504,-0.64056337,0.64578551,2.1287739,-1.8794272,-0.41854876,0.92083794,2.3823996,-1.781453,-0.36804205,0.99386966,2.4649661,6.3976212,1,0.090909094,6,14,2,11,1,1,0.090909094,6,0,8.2675848,6.8552995,3.7320509,4.5604777,5.236382,3.5232651,1.7380339,2.4663265,0,0,0.98930323,7,0,-0.70614535,-0.42447895,0.040765904,1.8981607,-0.72857571,-0.21562476,0.3806726,2.1452069,-0.38353142,-0.16089985,0.43253943,2.2303956,3.5483053,1.240809,1.240809,3.4405382,3.4405382,-3.5727491,0,5.065846,4.3330202,0,14,14,1,0,9.090909,4.1326532,2.5,8.0047197,3.5881982,2.1436124,2.6111383,2,0,1,0,3.7520001,-2.7837701,4.5130339,0,1,7,1,1,1,0,0,0,0.53917986,-0.53917986,0.44505733,0.38920665,47.425484,15.739044,0,0,26.549486,0,0,0,59.163895,0,5.6825762,13.566921,0,0,0.76139283,0.46639267,0.080694288,0.23860718,0.5336073,0.1579129,128.011,78.413391,13.566921,40.116405,89.714012,26.549486,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,168.12741,0,0,0,168.12741,0,4,1,1,0,0,0,2.9607,0,18.491173,23.862217,0,0,16.78553,7.0012131,52.929554,0,81.054039,4.4243498,23.862217,16.78553,0,7.0012131,2.7567475,52.929554,18.491173,78.297287,29.43,0.68403846,4.4594316,2.5117786,6.5841622,168.12741,186.98917,19.249496,0,0,0,122.32842,26.549486,19.249496,188.013,160,13,50
[nH]1cccc1,pyrrole,,2.1900001,109-97-7,11.473965,1,1,0,0,0,0,5,0,10,1,1,5,4,13.60964,1.3609641,0,0,4,0,0,5,0,1,0,0,0,2.2340245,-1.965297,-0.73671037,0.59976035,2.0586405,-1.8730423,-0.64291137,0.66888118,2.198611,-1.6158153,-0.59254318,0.69909602,2.3847339,6.1260352,0,0,5,10,0,5,0,0,0,5,0,3.5355339,2.809401,2.309401,2.8284271,2.5,1.5773503,1,1.5,0,0,0.71724766,2,0,-0.87334192,-0.40856051,0.097373948,1.7006197,-0.79774106,-0.30215162,0.15352327,1.8301454,-0.44784555,-0.24100538,0.14340216,1.9988383,0,2.9855771,0.58224356,0.89238203,0.89238203,-0.81609946,0,2.3738959,2.1285565,0,14,14,1,0,3.2,1.4400001,0.63999999,1.8888316,0.70649964,0.22721164,0.26689178,1,1,1,0,0.676,0.1719,2.1944911,0,1,5,1,1,0,0,0,0,0.24231696,-0.24231696,0.40828046,1,31.616989,40.59901,0,0,0,0,0,0,0,0,0,5.6825762,0,0,0.9270516,0.072948396,0.072948396,0.072948396,0.9270516,0,72.216003,5.6825762,5.6825762,5.6825762,72.216003,0,0,0,0,0,0,0,1,0,0,0,1,0,77.898575,0,0,0,77.898575,0,2,0,1,0,0,1,1.0147001,0,0,16.78553,0,0,0,0,69.71508,0,0,2.0792699,0,0,16.78553,0,0,69.71508,0,0,15.79,0.9709506,3.321928,1,4.2402239,77.898575,86.51265,0,0,0,5.6825762,72.216003,0,5.6825762,67.090996,15,0,20
S=C([S-])NCCNC(=S)[S-].[Na+].[Na+],Nabam；disodiumethylenebisdithiocarbamate,,3.4000001,142-59-6,72.040756,1,0,0,1,0,4,0,2,18,2,2,12,2,39.548874,2.1971598,0,0,4,0,0,6,0,2,0,0,4,-1.558921,-2.5625482,-0.34526402,0.71931696,2.4072044,-2.7446001,-0.201912,0.47896582,2.2562935,-2.2241628,-0.10313794,0.77094841,2.7276099,12.439242,3,0.33333334,0,15,2,9,3,5,0.55555558,13,0,7.9831276,14.313193,2.4142137,2.5689142,4.6258979,4.1565967,0.5,0.5,0,0,0.85721087,12,0,-1.0344577,-0.39840397,0.17532459,1.8685192,-1.1619643,-0.17645679,0.10750609,1.8289148,-0.5043292,-0.028641798,0.4129307,2.2566948,16.444359,0.3009184,0.3009184,3.3972332,2.9641786,-10.443363,0,2.5694261,15.690869,0.58934432,14,7.0722022,2.5134604,0.41859865,17.925926,11,18.367348,28.90131,18.506229,31.936274,44.57119,2,2,1,0,0.81199998,-4.7620401,17.461695,0,3,0,1,0,3,0,0,0,2.3798831,-2.3798831,0.4201887,0.31889135,0,62.769024,40.59901,0,0,0,134.11081,0,0,0,21.303349,11.365152,0,62.769024,0.37448257,0.28667116,0.22268108,0.62551743,0.71332884,0.40283635,124.67139,95.437523,74.134178,208.245,237.47885,134.11081,0,0,0,0,0,0,1,0,0,0,1,0,332.91638,0,0,0,332.91638,0,12,1,0,0,0,0.83333331,-0.1708,36.0215,0,226.32504,36.879158,0,0,0,0,0,90.384056,5.5933399,134.11082,0,36.0215,0,0,0,36.879158,182.59828,88.239998,0.54356444,4.1699252,2.7601793,6.6685615,332.91638,291.99585,125.53805,125.53805,134.11081,11.365152,40.59901,21.303349,136.9032,256.35001,403,7,38
BrC(Br)C#N,Dibromoacetonitrile,,4.23,3252-43-5,11.386793,1,1,0,0,1,0,0,0,6,0,1,5,2,11.509775,1.9182959,0,2,2,0,0,1,0,1,0,0,0,2.6395078,-1.9446454,-0.23132998,0.16662791,2.1050301,-1.9576863,0.061554063,0.71138525,2.2163453,-1.6356478,0.15442713,0.88004529,2.4746604,4.3332071,0,0,0,5,0,4,2,1,0.25,4,1,4.2844572,5.452486,1.0773503,1.2844571,2.2700555,2.7800689,0.28867513,0.40824831,0,0,1.6655805,3,0,-0.6122334,-0.31077483,-0.042352185,1.3180584,-0.73966527,-0.076191589,0.50912338,1.575394,-0.37603521,0.047684237,0.65962958,1.7604126,2.2130067,1.0663068,1.0663068,2.3456712,2.3456712,-2.1288912,0,1.0983123,2.4183285,0,14,14,1,0,5,2.25,4,9.7999945,5.2809615,12.035739,10.350678,1,0,1,0,1.2923599,-2.0357001,2.7016814,1,1,0,1,0,1,0,0,0,0.29882622,-0.29882622,0.68023378,0.6495654,0,20.299505,0,0,2.295876,0,0,0,87.249695,0,17.742489,0,0,0,0.98200548,0.82290298,0,0.017994512,0.17709705,0.017994512,125.29169,104.99219,0,2.295876,22.595383,2.295876,0.33333334,0.5,0,0,0,0,1,0,0,0,1,0,127.58757,0,0,0,127.58757,0,2,1,0,0,0,0.80000001,1.6258841,0,0,4.1498551,47.661102,0,0,0,0,0,91.908188,2.7255001,0,31.059357,0,20.751602,0,0,0,91.908188,23.790001,0.90438145,3,1.5219281,4.1971598,127.58757,118.77961,17.742489,0,0,0,87.249695,22.595383,17.742489,198.845,18,2,16
FC(C(=O)O)c1ccccc1,4-fluorophenylacetic acid,,2.8699999,1578-63-8,20.90855,1,1,0,0,2,0,6,0,18,2,4,11,8,29.407166,1.6337314,0,0,8,0,1,7,0,0,2,0,0,2.3553536,-2.2592914,-0.57141471,0.62221783,2.3820381,-2.2275581,-0.50549221,0.72324204,2.4354687,-2.0159454,-0.42789131,0.7638371,2.5990644,9.8134489,2,0.18181819,6,18,1,11,2,2,0.18181819,11,0,8.2675848,5.6975279,4.4641018,5.2675848,5.2152143,3.1339827,2.4880338,3.4831634,1,1,0.8730371,6,0,-0.75059974,-0.42130122,0.088908941,2.0849607,-0.86883622,-0.30086663,0.15855588,2.1987088,-0.44838399,-0.22395509,0.20093669,2.3485556,2.4947791,5.7651463,2.6459017,1.3228178,1.5149679,-1.6810993,0,4.0197339,3.8958538,-0.99975628,3.3870509,14,1.0022742,4.959713,9.090909,4.1326532,2.5,6.3992066,2.7938972,1.6294783,1.6253386,2,1,1,0,1.819,-1.6779701,3.9816387,0,1,6,1,1,2,0,0,0,0.62836486,-0.62836486,0.53759664,0.41094759,2.2085397,0,0,0,0,9.0208454,14.708499,79.042473,0,13.566921,0,11.908636,13.566921,0,0.65835345,0.81990439,0.17688553,0.34164652,0.18009564,0.16476099,94.817932,118.08495,25.475557,49.204903,25.937883,23.729345,0.5,1,0,0,0,0,1,0,0,0,1,0,144.02283,0,0,0,144.02283,0,3,0,1,0,0,0.63636363,1.8773,0,7.7454643,23.862217,25.385227,3.185575,0,0,88.215919,10.346239,14.960114,3.8037801,23.862217,14.960114,25.385227,13.531815,0,88.215919,7.7454643,0,37.299999,0.68403846,4.4594316,2.4086046,6.6027679,144.02283,168.47394,0,0,0,0,102.1805,14.708499,27.133842,154.14,156,13,50
C(c1ccccc1)c1ccccc1,diphenylmethane,,4.8699999,101-81-5,30.881516,0,0,1,1,0,0,12,0,25,0,0,13,13,24.971138,0.99884552,0,0,13,0,0,12,0,0,0,0,0,1.7073818,-2.3611155,-0.64934903,0.69734132,2.3117695,-2.2472973,-0.53807992,0.80591482,2.4352922,-2.0566268,-0.49986199,0.85431087,2.6223311,13.118484,2,0.14285715,12,26,0,14,2,2,0.14285715,14,0,8.9328747,7.4806094,7.4806094,8.9328747,6.4494896,4.5284739,4.5284739,6.4494896,0,0,0.67053652,8,0,-0.76215398,-0.38995108,0.079297833,2.2587423,-0.68763775,-0.26386139,0.16445385,2.4092393,-0.46681473,-0.21605732,0.19305076,2.5616138,0,2.5769534,2.5769534,3.9239466,3.9239466,-4.8631377,0,6.1299071,5.541266,0,14,14,1,0,9.5510206,5.0242214,3,6.3616672,3.2191904,1.8591969,1.5753398,0,0,1,0,4.1248999,-3.50126,5.6743512,0,1,12,1,2,2,0,0,0,0.052608646,-0.052608646,1,0.33811319,0,15.808495,0,0,0,0,0,162.50203,0,0,0,0,0,0,1,0.91134292,0,0,0.088657103,0,178.31052,162.50203,0,0,15.808495,0,0.5,1,0,0,0,0,1,0,0,0,1,0,178.31052,0,0,0,178.31052,0,4,0,2,0,0,1,3.27737,0,0,0,0,6.37115,18.868406,0,176.43184,0,0,5.5689998,0,0,0,6.37115,0,195.30025,0,0,0,0.64772749,4.8073549,2.7657692,7.0620117,178.31052,232.86278,0,0,0,0,178.31052,0,0,168.239,264,14,62
n1c2c(cc3c1cccc3)cccc2,acridine,,4.4099998,260-94-6,29.981136,0,0,1,1,1,0,14,0,23,0,1,14,13,27.406883,1.1916037,0,0,13,0,0,9,0,1,0,0,0,1.7054343,-2.2035244,-0.65600193,0.66454417,2.1670892,-2.0115201,-0.56246543,0.76102322,2.3706858,-1.8498307,-0.47211686,0.85080028,2.5292156,11.158863,0,0,16,25,0,16,0,0,0,9,0,9.3804693,7.6433659,7.1961522,8.6733618,6.932653,4.6792645,4.2320509,6.1161566,0,0,0.717112,7,0,-0.74484098,-0.41472304,0.066497423,2.2764325,-0.68358862,-0.28798059,0.14962626,2.4656131,-0.40031409,-0.20995273,0.20296572,2.6193964,2.110764,3.0289459,3.0289459,3.0852904,3.2609017,-3.6205275,0,7.4840021,5.7153511,0.34879079,14,7.2711554,1.9092202,0.25570956,9.2421875,3.8677685,1.76,5.8850355,2.3665502,1.0441902,0.99480236,1,0,1,0,3.579,-3.8201001,5.8001204,1,1,16,1,3,0,0,0,0,0.24535747,-0.24535747,0.33114707,1,146.69353,13.399102,0,0,0,0,0,0,0,0,0,5.6825762,0,0,0.96572119,0.034278806,0.034278806,0.034278806,0.96572119,0,160.09264,5.6825762,5.6825762,5.6825762,160.09264,0,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,165.77521,0,0,0,165.77521,0,4,0,3,0,0,1,3.388,0,16.78553,0,0,0,0,0,168.22285,0,0,5.9249001,0,16.78553,0,0,9.4342031,158.78867,0,0,12.89,0.64206427,5,2.5695729,7.3165565,165.77521,237.27116,5.6825762,0,0,0,160.09264,0,5.6825762,179.222,279,21,76
O=C(C)c1ccc(OC)cc1,4-methoxyacetophenone,,4.2600002,100-06-1,24.111931,1,1,0,0,2,0,6,0,21,0,2,11,8,28.490061,1.3566695,0,0,9,0,0,10,0,0,2,0,0,2.2813592,-2.2718506,-0.57973915,0.53074425,2.2788346,-2.254863,-0.50329566,0.63447982,2.3737876,-1.9874803,-0.38122767,0.71797711,2.5690114,13.80607,2,0.18181819,6,21,1,11,1,2,0.18181819,14,0,8.2675848,6.6258979,5.809401,6.5604777,5.236382,3.3878639,2.5713673,3.5436769,0,0,0.75937784,7,0,-0.78911418,-0.40493873,-0.011965314,2.1092815,-0.88675714,-0.29332495,0.12661594,2.2366831,-0.48338351,-0.20209637,0.1403404,2.3957818,2.5926795,4.2469563,4.2469563,1.9098611,1.9098611,-2.039537,0,4.1707964,4.330358,0,14,14,1,0,9.090909,4.1326532,2.5,6.5231295,2.8546913,1.6685418,1.6928656,2,0,1,0,1.715,-1.74753,4.4070063,0,1,6,1,1,2,0,0,0,0.61901093,-0.61901093,0.29263878,0.5293684,65.44252,37.86697,0,44.116947,0,0,0,0,0,0,0,0,13.566921,2.503756,0.90170664,0.098293334,0.098293334,0.098293334,0.90170664,0,147.42644,16.070677,16.070677,16.070677,147.42644,0,0.42857143,0.75,0,0,0,0,1,0,0,0,1,0,163.49712,0,0,0,163.49712,0,4,1,1,0,0,0.72727275,1.8978,10.999887,5.6876111,0,0,27.047791,35.383869,0,70.572739,0,38.569443,4.29985,23.862217,10.999887,0,8.4290028,0,70.572739,5.6876111,68.709885,26.299999,0.68403846,4.4594316,2.5410447,6.5738969,163.49712,184.48918,16.070677,0,0,0,138.96791,8.458519,16.070677,150.177,162,13,50
O=[N+]([O-])c1ccc(COC(=O)C)cc1,4-nitrobenzyl acetate,,4.3200002,619-90-9,26.149137,1,1,0,0,1,0,6,0,23,0,1,14,9,38.983276,1.694925,0,0,9,0,0,9,0,1,4,0,0,2.1760948,-2.3172388,-0.50777817,0.49582237,2.3456686,-2.2581687,-0.39006242,0.60112697,2.4492853,-2.0659325,-0.31768245,0.6817739,2.5957592,13.968863,3,0.21428572,6,23,2,14,2,4,0.2857143,15,0,10.552042,7.5967145,5.5165076,6.2675848,6.5922241,3.9605992,2.6749206,3.6185918,0,0,0.88057244,9,0,-0.74662346,-0.410891,0.025791008,2.1811967,-0.82964808,-0.26154321,0.11122128,2.2887843,-0.49219558,-0.18899165,0.18760051,2.4278769,5.2589426,5.5675988,5.5675988,1.8862972,1.8862972,-2.4398904,0,5.2053051,4.9915566,0,14,14,1,0,12.071428,5.7777777,4.3878117,8.6067991,4.00069,2.9705005,2.4595096,5,0,1,0,1.908,-2.5641999,4.9468913,1,1,6,1,1,3,0,0,0,1.0772468,-1.0772468,0.26736337,0.27517778,33.825527,35.645023,29.408449,22.058474,0,21.408051,0,0,0,0,0,0,50.001724,0,0.62874556,0.2599555,0.2599555,0.37125447,0.74004447,0.11129896,120.93748,50.001724,50.001724,71.409775,142.34552,21.408051,0.44444445,0.80000001,0,0,0,0,1,0,0,0,1,0,192.34724,0,0,0,192.34724,0,5,1,1,0,0,0.71428573,1.9243,0,14.83108,34.862103,50.935009,3.185575,0,0,70.572739,0,57.009022,4.87714,41.94772,0,50.935009,3.185575,2.7567475,91.498993,7.7454643,33.326015,72.120003,0.59167278,4.8073549,2.9890025,7.2583089,192.34724,211.34206,13.566921,0,0,0,127.63702,51.143303,13.566921,195.174,347,16,64
Fc1cc(F)cc(O)c1,3 5-difluorophenol,,3.49,2713-34-0,15.143172,1,1,0,0,1,0,6,0,13,1,2,9,8,22.595942,1.7381493,0,0,6,0,2,4,0,0,1,0,0,2.4033213,-2.1126733,-0.70803368,0.65518039,2.155916,-1.9884508,-0.47511175,0.89655083,2.3072612,-1.8400737,-0.49925536,0.85428637,2.4231672,6.7788281,0,0,6,13,0,9,1,0,0,7,0,6.8533711,4.4351935,3.2320509,3.8533711,4.1815405,2.333622,1.7320508,2.4494898,0,0,0.96649152,4,0,-0.75991136,-0.44734573,0.020028016,1.8894057,-0.76177067,-0.24010549,0.29570508,2.0391581,-0.42925394,-0.21566439,0.19349518,2.1444151,1.5453522,3.9843814,1.9786382,1.5972267,1.5903758,-1.5144914,0,3.5279627,2.9509504,-0.036391988,8.4228945,14,1.1691805,0.02210024,7.1111112,2.7222223,2,5.0458069,1.8366838,1.2840464,1.0297279,1,1,1,0,2.0150001,-1.61289,2.958343,0,1,6,1,1,0,0,0,0,0.59785783,-0.59785783,0.24160108,0.34126347,0,47.425484,26.50021,0,0,0,0,0,0,0,13.566921,23.817272,0,0,0.78602737,0.33585688,0.21397264,0.21397264,0.66414309,0,87.492615,37.384193,23.817272,23.817272,73.925697,0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,111.30988,0,0,0,111.30988,0,3,0,1,0,0,0,1.6704,25.385227,0,18.242037,0,0,0,0,52.929554,0,35.163654,2.8022799,0,55.305454,18.242037,5.2434282,0,52.929554,0,0,20.23,0.7642045,4.1699252,1.9591479,6.0257225,111.30988,130.43156,0,0,0,0,97.742966,0,13.566921,130.093,84,9,42
Clc1ccc(C=C)cc1,4-chlorostyrene,,5,1073-67-2,20.927551,1,1,0,0,0,0,6,0,16,0,0,9,9,20.348516,1.2717823,0,0,8,1,0,7,0,0,0,0,0,2.239764,-2.1855829,-0.64477682,0.70139629,2.1346316,-1.9841857,-0.53807992,0.83481067,2.3451741,-1.8390791,-0.49986199,0.85431087,2.4882665,8.0724487,1,0.11111111,6,16,1,9,1,1,0.11111111,9,0,6.6902347,5.7277517,4.5938582,5.6902347,4.3256984,3.0852373,2.5182905,3.7483482,0,0,0.78707409,6,0,-0.75428003,-0.38409764,0.081606187,1.9561732,-0.54954475,-0.26386139,0.2632288,2.1625795,-0.39191416,-0.21605732,0.30265108,2.2889729,0.24924743,1.4433745,1.4433745,3.2018449,3.2018449,-2.7951839,0,4.1920156,3.9232528,0,14,14,1,0,7.1111112,3.2396693,2,5.7140007,2.5228431,1.5105628,1.6017253,0,0,1,0,3.332,-3.2158599,4.0865998,0,1,6,1,1,1,0,0,0,0.082244456,-0.082244456,0.7012217,1,110.65946,4.5197463,0,0,0,0,0,0,29.581947,0,0,0,0,0,1,0.20435004,0,0,0.79564995,0,144.76115,29.581947,0,0,115.17921,0,0.5,1,0,0,0,0,1,0,0,0,1,0,144.76115,0,0,0,144.76115,0,3,0,1,0,0,0,2.983,0,0,0,0,3.185575,0,3.5006065,70.572739,17.643185,71.249435,4.1543002,0,0,0,6.6861815,0,70.572739,17.643185,71.249435,0,0.7642045,4.1699252,2.2501361,5.9860415,144.76115,167.12657,0,0,0,0,144.76115,0,0,138.597,90,9,40
Nc1c(C)c(C)ccc1,2 3-dimethylaniline,,3.26,87-59-2,22.514723,1,1,0,0,0,0,6,0,20,1,1,9,8,24.384813,1.2192407,0,0,8,0,0,11,0,1,0,0,0,2.4796133,-2.3717134,-0.31092429,0.39738524,2.3076918,-2.358398,-0.20597519,0.50108206,2.4645314,-2.0671034,-0.18066508,0.53946298,2.6232591,11.365277,0,0,6,20,0,9,1,0,0,14,0,6.8533711,5.809401,5.2320509,5.8533711,4.2152143,3.032692,2.7440169,3.6378639,0,0,0.69648081,4,0,-0.81200254,-0.29659927,0.004572489,2.1551485,-1.3344458,-0.1607054,0.10218424,2.3101454,-0.47911313,-0.13428,0.095337212,2.4554877,0.99721736,3.5866995,0.98078734,1.9329251,1.9329251,-1.8021822,0,3.3093622,3.9018743,0,14,14,1,0,7.1111112,2.7222223,1.4693878,4.9395695,1.7919974,0.91730928,0.98352176,1,2,1,0,1.826,-1.74015,3.91839,1,1,6,1,1,0,0,0,0,0.14275105,-0.14275105,0.46064946,0.70567942,90.433891,6.6995511,0,0,0,0,0,20.225574,0,17.742489,0,0,0,0,1,0.28103361,0,0,0.71896636,0,135.1015,37.968063,0,0,97.133438,0,0.25,0.33333334,0,0,0,0,1,0,0,0,1,0,135.1015,0,0,0,135.1015,0,3,0,1,0,0,0,1.88564,32.897186,0,0,0,6.37115,0,0,52.929554,0,69.408775,4.0328398,0,0,0,6.37115,2.7567475,85.826744,0,66.652031,26.02,0.7642045,4.1699252,1.9031855,6.0367746,135.1015,158.07326,0,0,0,17.742489,117.35902,0,17.742489,121.183,82,11,42
